ID, VALUE_EN, VALUE_RU, VALUE_UK
"120988","","","41"
"120989","","","42"
"120990","","","43"
"120991","","","44"
"120992","","","45/7"
"120993","","","46"
"120994","","","47/8"
"120995","","","48/7"
"120996","","","49"
"120997","","","51"
"120998","","","53А"
"120999","","","55"
"121000","","","57"
"121001","","","57А"
"121002","","","59"
"121003","","","59А"
"121004","","","72"
"121005","","","80"
"121006","","","82"
"121007","","","84"
"121008","","","1"
"121009","","","Львівська пл."
"121010","","","4"
"121011","","","4А"
"121012","","","6"
"121013","","","8"
"121014","","","8А"
"121015","","","14"
"121016","","","1"
"121017","","","Любарська вул."
"121018","","","1А"
"121019","","","2"
"121020","","","2В"
"121021","","","3"
"121022","","","3А"
"121023","","","7"
"121024","","","7А"
"121025","","","13"
"121026","","","15"
"121027","","","19"
"121028","","","22"
"121029","","","23А"
"121030","","","25"
"121031","","","25А"
"121032","","","31"
"121033","","","33"
"121034","","","35F"
"121035","","","35А"
"121036","","","2"
"121037","","","Любарський пров."
"121038","","","3"
"121039","","","4"
"121040","","","6"
"121041","","","7"
"121042","","","1/15А"
"121043","","","Любомирська вул."
"121044","","","3"
"121045","","","4"
"121046","","","8"
"121047","","","9"
"121048","","","11"
"121049","","","12А"
"121050","","","14"
"121051","","","15/27"
"121052","","","15А"
"121053","","","16"
"121054","","","17"
"121055","","","18"
"121056","","","18А"
"121057","","","18Б"
"121058","","","19"
"121059","","","19Б"
"121060","","","20"
"121061","","","21"
"121062","","","22"
"121063","","","22/1"
"121064","","","22А"
"121065","","","22Б"
"121066","","","23"
"121067","","","23А"
"121068","","","24А"
"121069","","","25"
"121070","","","26"
"121071","","","30"
"121072","","","32"
"121073","","","54"
"121074","","","1А"
"121075","","","Люботинська вул."
"121076","","","1Б"
"121077","","","4"
"121078","","","3"
"121079","","","Люботинський пров."
"121080","","","5"
"121081","","","7"
"121082","","","15"
"121083","","","Любченка Панаса вул."
"121084","","","2"
"121085","","","Лютеранська вул."
"121086","","","3"
"121087","","","3А"
"121088","","","4"
"121089","","","6"
"121090","","","6Б"
"121091","","","8"
"121092","","","8А"
"121093","","","9/9"
"121094","","","10"
"121095","","","10А"
"121096","","","11"
"121097","","","11А"
"121098","","","12"
"121099","","","13"
"121100","","","14"
"121101","","","15"
"121102","","","16"
"121103","","","17"
"121104","","","17А"
"121105","","","18"
"121106","","","19"
"121107","","","19А"
"121108","","","20"
"121109","","","21"
"121110","","","21/12"
"121111","","","21А/12"
"121112","","","22"
"121113","","","23"
"121114","","","24"
"121115","","","25"
"121116","","","26/17"
"121117","","","27-29"
"121118","","","28/19"
"121119","","","28А"
"121120","","","30"
"121121","","","32"
"121122","","","33"
"121123","","","1"
"121124","","","Лютнева вул. (Бортничі)"
"121125","","","2"
"121126","","","3"
"121127","","","4"
"121128","","","5"
"121129","","","6"
"121130","","","6А"
"121131","","","7"
"121132","","","8"
"121133","","","9"
"121134","","","10"
"121135","","","11"
"121136","","","12"
"121137","","","13"
"121138","","","14"
"121139","","","15"
"121140","","","16"
"121141","","","17"
"121142","","","18"
"121143","","","19/16"
"121144","","","20"
"121145","","","21/11"
"121146","","","22"
"121147","","","23"
"121148","","","24"
"121149","","","25"
"121150","","","25А"
"121151","","","26"
"121152","","","27"
"121153","","","27А"
"121154","","","28"
"121155","","","29"
"121156","","","30"
"121157","","","31"
"121158","","","32"
"121159","","","33"
"121160","","","34"
"121161","","","36"
"121162","","","38"
"121163","","","1"
"121164","","","Лютнева вул. (Чапаєвка)"
"121165","","","1/6"
"121166","","","1А"
"121167","","","5"
"121168","","","7А"
"121169","","","9"
"121170","","","10"
"121171","","","11"
"121172","","","12"
"121173","","","15"
"121174","","","15А"
"121175","","","16"
"121176","","","17"
"121177","","","18"
"121178","","","19"
"121179","","","21"
"121180","","","21/23"
"121181","","","22"
"121182","","","24"
"121183","","","25"
"121184","","","28"
"121185","","","29"
"121186","","","31"
"121187","","","35"
"121188","","","37"
"121189","","","39"
"121190","","","39А"
"121191","","","41"
"121192","","","43"
"121193","","","45"
"121194","","","49"
"121195","","","49А"
"121196","","","49Б"
"121197","","","51"
"121198","","","53"
"121199","","","53А"
"121200","","","57"
"121201","","","57А"
"121202","","","58"
"121203","","","58А"
"121204","","","58Г"
"121205","","","59"
"121206","","","2"
"121207","","","Лютневий пров."
"121208","","","2А"
"121209","","","3"
"121210","","","4"
"121211","","","5"
"121212","","","6"
"121213","","","7"
"121214","","","8"
"121215","","","10"
"121216","","","11"
"121217","","","12"
"121218","","","13"
"121219","","","14"
"121220","","","16"
"121221","","","18"
"121222","","","20"
"121223","","","20А"
"121224","","","2"
"121225","","","Лятошинського вул."
"121226","","","2А"
"121227","","","4"
"121228","","","4А"
"121229","","","4Б"
"121230","","","8"
"121231","","","8А"
"121232","","","12"
"121233","","","14"
"121234","","","14А"
"121235","","","14Б"
"121236","","","14Б/47"
"121237","","","16"
"121238","","","18"
"121239","","","18А"
"121240","","","18Б"
"121241","","","22"
"121242","","","24"
"121243","","","26А"
"121244","","","26Б"
"121245","","","26В"
"121246","","","26Г"
"121247","","","28"
"121248","","","1"
"121249","","","Міжнародна вул."
"121250","","","3"
"121251","","","5"
"121252","","","7"
"121253","","","9"
"121254","","","11"
"121255","","","13"
"121256","","","15"
"121257","","","17"
"121258","","","19"
"121259","","","21"
"121260","","","23"
"121261","","","25"
"121262","","","27"
"121263","","","29"
"121264","","","31"
"121265","","","33"
"121266","","","35"
"121267","","","37"
"121268","","","39"
"121269","","","41"
"121270","","","43"
"121271","","","45"
"121272","","","47"
"121273","","","49"
"121274","","","51"
"121275","","","3"
"121276","","","Мілютенка вул."
"121277","","","4"
"121278","","","5"
"121279","","","5А"
"121280","","","5Б"
"121281","","","6"
"121282","","","6А"
"121283","","","7"
"121284","","","7А"
"121285","","","8"
"121286","","","9"
"121287","","","9А"
"121288","","","10/1"
"121289","","","10А"
"121290","","","11"
"121291","","","11А"
"121292","","","11Б"
"121293","","","12"
"121294","","","12А"
"121295","","","14"
"121296","","","14А"
"121297","","","15А"
"121298","","","16"
"121299","","","17"
"121300","","","17А"
"121301","","","17Б"
"121302","","","17В"
"121303","","","18"
"121304","","","18А"
"121305","","","18Б"
"121306","","","19"
"121307","","","22"
"121308","","","23"
"121309","","","23А"
"121310","","","23Б"
"121311","","","24"
"121312","","","25"
"121313","","","26"
"121314","","","26А"
"121315","","","28"
"121316","","","28А"
"121317","","","28Б"
"121318","","","28В"
"121319","","","29"
"121320","","","30/12"
"121321","","","34"
"121322","","","36"
"121323","","","38"
"121324","","","40/16"
"121325","","","42"
"121326","","","42А"
"121327","","","44"
"121328","","","44А"
"121329","","","44Б"
"121330","","","46"
"121331","","","1"
"121332","","","Мініна вул."
"121333","","","2"
"121334","","","3"
"121335","","","4"
"121336","","","4А"
"121337","","","6"
"121338","","","8"
"121339","","","9"
"121340","","","12"
"121341","","","14"
"121342","","","14А"
"121343","","","18"
"121344","","","1"
"121345","","","Мінська вул."
"121346","","","2/14"
"121347","","","3"
"121348","","","4"
"121349","","","5"
"121350","","","6"
"121351","","","8"
"121352","","","10"
"121353","","","10/13"
"121354","","","12/6"
"121355","","","13"
"121356","","","14"
"121357","","","16"
"121358","","","17"
"121359","","","18/13"
"121360","","","19"
"121361","","","21"
"121362","","","22"
"121363","","","24"
"121364","","","Мінська пл."
"121365","","","2"
"121366","","","Мінське шосе"
"121367","","","4"
"121368","","","6"
"121369","","","6А"
"121370","","","6Б"
"121371","","","8"
"121372","","","8А"
"121373","","","8В"
"121374","","","10"
"121375","","","10А"
"121376","","","10Б"
"121377","","","12"
"121378","","","30"
"121379","","","4"
"121380","","","Мінський пров."
"121381","","","5/15"
"121382","","","6"
"121383","","","7"
"121384","","","8А"
"121385","","","9"
"121386","","","11"
"121387","","","13"
"121388","","","15"
"121389","","","16"
"121390","","","18"
"121391","","","21"
"121392","","","22"
"121393","","","23"
"121394","","","24"
"121395","","","26"
"121396","","","28"
"121397","","","30"
"121398","","","32"
"121399","","","34"
"121400","","","36"
"121401","","","38"
"121402","","","40"
"121403","","","42"
"121404","","","4"
"121405","","","Мінський просп."
"121406","","","30А"
"121407","","","1"
"121408","","","Міська вул."
"121409","","","1/1"
"121410","","","2"
"121411","","","2А"
"121412","","","5"
"121413","","","9"
"121414","","","25"
"121415","","","5"
"121416","","","Міцкевича Адама вул."
"121417","","","6"
"121418","","","7"
"121419","","","8"
"121420","","","9"
"121421","","","10"
"121422","","","1"
"121423","","","Мічуріна вул. (Жуляни)"
"121424","","","3"
"121425","","","4"
"121426","","","5"
"121427","","","6"
"121428","","","7"
"121429","","","8"
"121430","","","9"
"121431","","","10"
"121432","","","11"
"121433","","","12"
"121434","","","13-15"
"121435","","","14"
"121436","","","16"
"121437","","","17"
"121438","","","18"
"121439","","","19"
"121440","","","20"
"121441","","","21"
"121442","","","22"
"121443","","","23"
"121444","","","24"
"121445","","","25"
"121446","","","26"
"121447","","","27"
"121448","","","28"
"121449","","","29"
"121450","","","30"
"121451","","","32"
"121452","","","34"
"121453","","","44-44А"
"121454","","","46"
"121455","","","2"
"121456","","","Мічуріна вул. (Звіринець)"
"121457","","","3"
"121458","","","4"
"121459","","","5"
"121460","","","7"
"121461","","","8"
"121462","","","9"
"121463","","","10"
"121464","","","11"
"121465","","","12"
"121466","","","13"
"121467","","","14"
"121468","","","16"
"121469","","","17"
"121470","","","18"
"121471","","","19"
"121472","","","19А"
"121473","","","20"
"121474","","","21"
"121475","","","22"
"121476","","","23"
"121477","","","24"
"121478","","","25"
"121479","","","26"
"121480","","","26А"
"121481","","","27"
"121482","","","28"
"121483","","","29"
"121484","","","30"
"121485","","","31"
"121486","","","32"
"121487","","","32А"
"121488","","","33"
"121489","","","34"
"121490","","","35"
"121491","","","36"
"121492","","","37"
"121493","","","38"
"121494","","","39"
"121495","","","40"
"121496","","","42"
"121497","","","43"
"121498","","","44"
"121499","","","46"
"121500","","","46/10"
"121501","","","47"
"121502","","","47А"
"121503","","","48/11"
"121504","","","50"
"121505","","","51/9"
"121506","","","52"
"121507","","","53"
"121508","","","54"
"121509","","","56"
"121510","","","58"
"121511","","","59"
"121512","","","60"
"121513","","","62"
"121514","","","64"
"121515","","","64А"
"121516","","","66"
"121517","","","67"
"121518","","","68"
"121519","","","1"
"121520","","","Мічуріна вул. (Троєщина)"
"121521","","","2"
"121522","","","3"
"121523","","","4"
"121524","","","5"
"121525","","","6"
"121526","","","7"
"121527","","","9"
"121528","","","11"
"121529","","","3/2А"
"121530","","","Мічуріна пров."
"121531","","","4"
"121532","","","5"
"121533","","","6"
"121534","","","7"
"121535","","","8"
"121536","","","9"
"121537","","","11"
"121538","","","13"
"121539","","","13А"
"121540","","","15"
"121541","","","1А"
"121542","","","Магістральна вул."
"121543","","","2/14"
"121544","","","3"
"121545","","","4"
"121546","","","5"
"121547","","","6"
"121548","","","7"
"121549","","","8"
"121550","","","9"
"121551","","","10"
"121552","","","11"
"121553","","","12"
"121554","","","16"
"121555","","","18"
"121556","","","19"
"121557","","","20"
"121558","","","21"
"121559","","","22"
"121560","","","23"
"121561","","","23/1"
"121562","","","24"
"121563","","","25"
"121564","","","27"
"121565","","","28"
"121566","","","29"
"121567","","","30А"
"121568","","","31"
"121569","","","32"
"121570","","","33"
"121571","","","34"
"121572","","","34А"
"121573","","","36"
"121574","","","37"
"121575","","","38"
"121576","","","41"
"121577","","","43"
"121578","","","44"
"121579","","","45"
"121580","","","46"
"121581","","","50"
"121582","","","50Б"
"121583","","","51"
"121584","","","1"
"121585","","","Магнітогорська вул."
"121586","","","1А"
"121587","","","1Б"
"121588","","","1В"
"121589","","","1Е"
"121590","","","2"
"121591","","","2А"
"121592","","","5"
"121593","","","7"
"121594","","","1"
"121595","","","Магнітогорський пров."
"121596","","","3"
"121597","","","1"
"121598","","","Мазепи Івана вул. / Січневого Повстання"
"121599","","","1А"
"121600","","","1Б"
"121601","","","2"
"121602","","","3"
"121603","","","3А"
"121604","","","3Б"
"121605","","","3В"
"121606","","","4/6"
"121607","","","5"
"121608","","","6"
"121609","","","6Б"
"121610","","","7"
"121611","","","8"
"121612","","","9"
"121613","","","10"
"121614","","","11"
"121615","","","11А"
"121616","","","11Б"
"121617","","","12"
"121618","","","12А"
"121619","","","12Б"
"121620","","","13"
"121621","","","14"
"121622","","","15"
"121623","","","16"
"121624","","","17"
"121625","","","17А"
"121626","","","18/29"
"121627","","","21"
"121628","","","22"
"121629","","","23"
